SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2017260N12310,2017,78,,,MARIA,2017-09-21 12:00:00,TS,19.9,-68.8,100,959,hurdat_atl,main,85,84,O_____________,hurdat_atl,AL152017,19.9000,-68.8000, ,HU,100,959,3,130,110,110,110,80,80,60,80,50,50,40,50,1008,180,25,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,240,180,45,240,9,313
2017260N12310,2017,78,,,MARIA,2017-09-21 15:00:00,TS,20.2151,-69.1573, , , ,main,101,101,P_____________, ,AL152017,20.2151,-69.1573, ,HU,102,959,3,135,120,110,110,85,80,60,80,55,50,40,50,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,195,60,240,9,312
2017260N12310,2017,78,,,MARIA,2017-09-21 18:00:00,TS,20.5,-69.5,105,960,hurdat_atl,main,113,108,O_____________,hurdat_atl,AL152017,20.5000,-69.5000, ,HU,105,960,3,140,130,110,110,90,80,60,80,60,50,40,50,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,240,210,75,240,7,308
2017260N12310,2017,78,,,MARIA,2017-09-21 21:00:00,TS,20.6649,-69.7653, , , ,main,124,123,P_____________, ,AL152017,20.6649,-69.7653, ,HU,107,956,3,140,125,105,115,90,80,60,80,60,50,40,50,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,255,195,97,255,6,303
2017260N12310,2017,78,,,MARIA,2017-09-22 00:00:00,TS,20.8,-70.0,110,953,hurdat_atl,main,128,123,O_____________,hurdat_atl,AL152017,20.8000,-70.0000, ,HU,110,953,3,140,120,100,120,90,80,60,80,60,50,40,50,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,270,180,120,270,6,304
2017260N12310,2017,78,,,MARIA,2017-09-22 03:00:00,TS,20.97,-70.2576, , , ,main,137,135,P_____________, ,AL152017,20.9700,-70.2576, ,HU,110,956,3,140,120,100,125,90,80,60,80,60,50,40,50,1007,180,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,180,120,285,6,311
2017260N12310,2017,78,,,MARIA,2017-09-22 06:00:00,TS,21.2,-70.5,110,959,hurdat_atl,main,156,156,O_____________,hurdat_atl,AL152017,21.2000,-70.5000, ,HU,110,959,3,140,120,100,130,90,80,60,80,60,50,40,50,1007,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,300,180,120,300,7,322
2017260N12310,2017,78,,,MARIA,2017-09-22 09:00:00,TS,21.5125,-70.715, , , ,main,190,190,P_____________, ,AL152017,21.5125,-70.7150, ,HU,110,958,3,140,120,100,130,90,80,60,85,60,45,40,45,1007,180,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,180,120,330,8,332
2017260N12310,2017,78,,,MARIA,2017-09-22 12:00:00,TS,21.9,-70.9,110,958,hurdat_atl,main,230,225,O_____________,hurdat_atl,AL152017,21.9000,-70.9000, ,HU,110,958,3,140,120,100,130,90,80,60,90,60,40,40,40,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,300,180,120,360,9,339
2017260N12310,2017,78,,,MARIA,2017-09-22 15:00:00,TS,22.3349,-71.0502, , , ,main,231,231,P_____________, ,AL152017,22.3349,-71.0502, ,HU,110,958,3,140,125,100,125,85,70,60,80,55,40,37,35,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,195,120,360,9,343
2017260N12310,2017,78,,,MARIA,2017-09-22 18:00:00,TS,22.8,-71.2,110,959,hurdat_atl,main,257,257,O_____________,hurdat_atl,AL152017,22.8000,-71.2000, ,HU,110,959,3,140,130,100,120,80,60,60,70,50,40,35,30,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,360,210,120,360,10,341
2017260N12310,2017,78,,,MARIA,2017-09-22 21:00:00,TS,23.265,-71.3999, , , ,main,286,286,P_____________, ,AL152017,23.2650,-71.3999, ,HU,107,956,3,150,130,100,120,80,60,60,70,50,40,35,30,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,210,120,360,10,338
2017260N12310,2017,78,,,MARIA,2017-09-23 00:00:00,TS,23.7,-71.6,105,953,hurdat_atl,main,314,314,O_____________,hurdat_atl,AL152017,23.7000,-71.6000, ,HU,105,953,3,160,130,100,120,80,60,60,70,50,40,35,30,1008,180,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,360,210,120,360,9,337
2017260N12310,2017,78,,,MARIA,2017-09-23 03:00:00,TS,24.065,-71.7651, , , ,main,346,346,P_____________, ,AL152017,24.0650,-71.7651, ,HU,102,952,3,165,150,100,120,85,75,60,70,50,40,35,30,1008,180,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,225,120,360,8,339
2017260N12310,2017,78,,,MARIA,2017-09-23 06:00:00,TS,24.4,-71.9,100,952,hurdat_atl,main,375,375,O_____________,hurdat_atl,AL152017,24.4000,-71.9000, ,HU,100,952,3,170,170,100,120,90,90,60,70,50,40,35,30,1008,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,360,240,120,360,7,342
2017260N12310,2017,78,,,MARIA,2017-09-23 09:00:00,TS,24.7425,-72.0076, , , ,main,404,404,P_____________, ,AL152017,24.7425,-72.0076, ,HU,100,952,3,170,170,100,135,90,90,60,70,50,40,35,35,1008,195,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,240,135,375,7,345
2017260N12310,2017,78,,,MARIA,2017-09-23 12:00:00,TS,25.1,-72.1,100,952,hurdat_atl,main,445,445,O_____________,hurdat_atl,AL152017,25.1000,-72.1000, ,HU,100,952,3,170,170,100,150,90,90,60,70,50,40,35,40,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,360,240,150,390,8,346
2017260N12310,2017,78,,,MARIA,2017-09-23 15:00:00,TS,25.5,-72.2075, , , ,main,487,487,P_____________, ,AL152017,25.5000,-72.2075, ,HU,100,952,3,190,185,100,150,90,85,60,75,50,40,35,42,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,270,150,345,8,347
2017260N12310,2017,78,,,MARIA,2017-09-23 18:00:00,TS,25.9,-72.3,100,952,hurdat_atl,main,530,530,O_____________,hurdat_atl,AL152017,25.9000,-72.3000, ,HU,100,952,3,210,200,100,150,90,80,60,80,50,40,35,45,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,300,300,150,300,8,350
2017260N12310,2017,78,,,MARIA,2017-09-23 21:00:00,TS,26.2425,-72.3502, , , ,main,562,562,P_____________, ,AL152017,26.2425,-72.3502, ,HU,100,948,3,210,200,100,150,95,80,60,80,50,40,35,45,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,315,300,165,315,7,353
2017260N12310,2017,78,,,MARIA,2017-09-24 00:00:00,TS,26.6,-72.4,100,945,hurdat_atl,main,580,580,O_____________,hurdat_atl,AL152017,26.6000,-72.4000, ,HU,100,945,3,210,200,100,150,100,80,60,80,50,40,35,45,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,330,300,180,330,8,351
2017260N12310,2017,78,,,MARIA,2017-09-24 03:00:00,TS,27.035,-72.4925, , , ,main,588,588,P_____________, ,AL152017,27.0350,-72.4925, ,HU,97,943,3,210,200,110,155,100,80,60,80,50,40,35,45,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,300,195,345,9,349
2017260N12310,2017,78,,,MARIA,2017-09-24 06:00:00,TS,27.5,-72.6,95,942,hurdat_atl,main,600,600,O_____________,hurdat_atl,AL152017,27.5000,-72.6000, ,HU,95,942,2,210,200,120,160,100,80,60,80,50,40,35,45,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,330,300,210,360,10,348
2017260N12310,2017,78,,,MARIA,2017-09-24 09:00:00,TS,27.965,-72.7075, , , ,main,618,618,P_____________, ,AL152017,27.9650,-72.7075, ,HU,95,944,2,210,200,120,160,100,80,60,80,50,40,35,45,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,300,225,360,9,349
2017260N12310,2017,78,,,MARIA,2017-09-24 12:00:00,TS,28.4,-72.8,95,947,hurdat_atl,main,633,633,O_____________,hurdat_atl,AL152017,28.4000,-72.8000, ,HU,95,947,2,210,200,120,160,100,80,60,80,50,40,35,45,1008,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115, , , , ,12,330,300,240,360,8,350
2017260N12310,2017,78,,,MARIA,2017-09-24 15:00:00,TS,28.7725,-72.8651, , , ,main,652,652,P_____________, ,AL152017,28.7725,-72.8651, ,HU,92,945,2,205,200,130,160,100,90,65,85,50,40,35,45,1009,225,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,300,255,345,7,353
2017260N12310,2017,78,,,MARIA,2017-09-24 18:00:00,TS,29.1,-72.9,90,943,hurdat_atl,main,673,673,O_____________,hurdat_atl,AL152017,29.1000,-72.9000, ,HU,90,943,2,200,200,140,160,100,100,70,90,50,40,35,45,1010,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,330,300,270,330,6,356
2017260N12310,2017,78,,,MARIA,2017-09-24 21:00:00,TS,29.4075,-72.9076, , , ,main,681,652,P_____________, ,AL152017,29.4075,-72.9076, ,HU,87,945,2,200,200,140,160,100,100,70,90,50,40,35,45,1010,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,345,300,285,330,6,1
2017260N12310,2017,78,,,MARIA,2017-09-25 00:00:00,TS,29.7,-72.9,85,947,hurdat_atl,main,652,623,O_____________,hurdat_atl,AL152017,29.7000,-72.9000, ,HU,85,947,2,200,200,140,160,100,100,70,90,50,40,35,45,1010,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,360,300,300,330,6,0
2017260N12310,2017,78,,,MARIA,2017-09-25 03:00:00,TS,30.0075,-72.8926, , , ,main,623,595,P_____________, ,AL152017,30.0075,-72.8926, ,HU,80,950,1,200,200,150,165,100,100,80,90,55,50, , ,1010,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,330,300,345,6,1
2017260N12310,2017,78,,,MARIA,2017-09-25 06:00:00,TS,30.3,-72.9,75,954,hurdat_atl,main,595,576,O_____________,hurdat_atl,AL152017,30.3000,-72.9000, ,HU,75,954,1,200,200,160,170,100,100,90,90,60,60, , ,1010,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,360,360,300,360,5,356
2017260N12310,2017,78,,,MARIA,2017-09-25 09:00:00,TS,30.55,-72.9425, , , ,main,567,543,P_____________, ,AL152017,30.5500,-72.9425, ,HU,72,957,1,200,200,160,165,110,110,90,90,70,70, , ,1010,245,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,360,315,360,5,350
2017260N12310,2017,78,,,MARIA,2017-09-25 12:00:00,TS,30.8,-73.0,70,961,hurdat_atl,main,543,511,O_____________,hurdat_atl,AL152017,30.8000,-73.0000, ,HU,70,961,1,200,200,160,160,120,120,90,90,80,80, , ,1010,250,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,360,360,330,360,6,350
2017260N12310,2017,78,,,MARIA,2017-09-25 15:00:00,TS,31.0925,-73.0574, , , ,main,511,485,P_____________, ,AL152017,31.0925,-73.0574, ,HU,70,963,1,190,190,160,160,120,120,90,90,85,85, , ,1010,250,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,360,300,315,6,352
2017260N12310,2017,78,,,MARIA,2017-09-25 18:00:00,TS,31.4,-73.1,70,966,hurdat_atl,main,485,459,O_____________,hurdat_atl,AL152017,31.4000,-73.1000, ,HU,70,966,1,180,180,160,160,120,120,90,90,90,90, , ,1010,250,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,480,360,270,270,6,356
2017260N12310,2017,78,,,MARIA,2017-09-25 21:00:00,TS,31.7,-73.1076, , , ,main,459,435,P_____________, ,AL152017,31.7000,-73.1076, ,HU,70,966,1,180,180,160,160,120,120,90,90,90,90, , ,1010,250,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,450,360,285,285,6,1
2017260N12310,2017,78,,,MARIA,2017-09-26 00:00:00,TS,32.0,-73.1,70,966,hurdat_atl,main,435,412,O_____________,hurdat_atl,AL152017,32.0000,-73.1000, ,HU,70,966,1,180,180,160,160,120,120,90,90,90,90, , ,1010,250,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,420,360,300,300,6,0
2017260N12310,2017,78,,,MARIA,2017-09-26 03:00:00,TS,32.2925,-73.1, , , ,main,412,391,P_____________, ,AL152017,32.2925,-73.1000, ,HU,67,968,1,190,195,160,160,120,120,90,90,90,90, , ,1010,250,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,345,300,300,6,0
2017260N12310,2017,78,,,MARIA,2017-09-26 06:00:00,TS,32.6,-73.1,65,970,hurdat_atl,main,391,369,O_____________,hurdat_atl,AL152017,32.6000,-73.1000, ,HU,65,970,1,200,210,160,160,120,120,90,90,90,90, , ,1010,250,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,420,330,300,300,7,0
2017260N12310,2017,78,,,MARIA,2017-09-26 09:00:00,TS,32.95,-73.1, , , ,main,362,343,P_____________, ,AL152017,32.9500,-73.1000, ,HU,65,970,1,200,210,160,160,120,120,90,90,90,90, , ,1011,275,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,330,300,300,7,0
2017260N12310,2017,78,,,MARIA,2017-09-26 12:00:00,TS,33.3,-73.1,65,970,hurdat_atl,main,343,325,O_____________,hurdat_atl,AL152017,33.3000,-73.1000, ,HU,65,970,1,200,210,160,160,120,120,90,90,90,90, , ,1012,300,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,420,330,300,300,7,0
2017260N12310,2017,78,,,MARIA,2017-09-26 15:00:00,TS,33.615,-73.1074, , , ,main,325,303,P_____________, ,AL152017,33.6150,-73.1074, ,HU,65,972,1,200,205,160,160,120,120,85,95,90,90, , ,1011,287,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,345,270,300,6,0
2017260N12310,2017,78,,,MARIA,2017-09-26 18:00:00,TS,33.9,-73.1,65,975,hurdat_atl,main,303,289,O_____________,hurdat_atl,AL152017,33.9000,-73.1000, ,HU,65,975,1,200,200,160,160,120,120,80,100,90,90, ,90,1010,275,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,420,360,240,300,5,4
2017260N12310,2017,78,,,MARIA,2017-09-26 21:00:00,TS,34.1575,-73.0575, , , ,main,281,275,P_____________, ,AL152017,34.1575,-73.0575, ,HU,65,975,1,200,200,160,160,120,120,80,100,90,90, ,90,1010,275,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,420,360,240,300,5,9
2017260N12310,2017,78,,,MARIA,2017-09-27 00:00:00,TS,34.4,-73.0,65,975,hurdat_atl,main,275,263,O_____________,hurdat_atl,AL152017,34.4000,-73.0000, ,HU,65,975,1,200,200,160,160,120,120,80,100,90,90, ,90,1010,275,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,420,360,240,300,5,10
2017260N12310,2017,78,,,MARIA,2017-09-27 03:00:00,TS,34.65,-72.95, , , ,main,265,255,P_____________, ,AL152017,34.6500,-72.9500, ,HU,65,975,1,200,200,160,155,120,120, ,100,90, , ,90,1010,297,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,330,270,300,5,9
2017260N12310,2017,78,,,MARIA,2017-09-27 06:00:00,TS,34.9,-72.9,65,976,hurdat_atl,main,255,247,O_____________,hurdat_atl,AL152017,34.9000,-72.9000, ,HU,65,976,1,200,200,160,150,120,120, ,100,90, , ,90,1011,320,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,360,300,300,300,5,9
2017260N12310,2017,78,,,MARIA,2017-09-27 09:00:00,TS,35.1425,-72.8574, , , ,main,247,244,P_____________, ,AL152017,35.1425,-72.8574, ,HU,65,976,1,200,200,160,150,120,120, ,100,90, , ,90,1010,300,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,300,300,300,5,9
